"tweet_id","timestamp","source","text","expanded_urls","rating_numerator","rating_denominator","name","dog_stage","jpg_url","breed","confidence","retweet_count","favorite_count"
"871032628920680449","2017-06-03 15:55:36.000000","Twitter for iPhone","This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style.","https://twitter.com/dog_rates/status/871032628920680449/photo/1","13.0","10","Boomer","","https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg","kelpie","0.398053","3477","21297"
"870804317367881728","2017-06-03 00:48:22.000000","Twitter for iPhone","Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe.","https://twitter.com/dog_rates/status/870804317367881728/photo/1","11.0","10","","","https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg","","","5652","31525"
"870656317836468226","2017-06-02 15:00:16.000000","Twitter for iPhone","This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still","https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1","13.0","10","Cody","","https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg","Pembroke","0.945495","2400","11562"
"870374049280663552","2017-06-01 20:18:38.000000","Twitter for iPhone","This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it.","https://twitter.com/dog_rates/status/870374049280663552/photo/1","13.0","10","Zoey","","https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg","golden_retriever","0.841001","24246","77881"
"870308999962521604","2017-06-01 16:00:09.000000","Twitter for iPhone","This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket.","https://twitter.com/dog_rates/status/870308999962521604/photo/1,https://twitter.com/dog_rates/status/870308999962521604/photo/1","13.0","10","Rumble","","https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg","Greater_Swiss_Mountain_dog","0.622752","3789","20537"
"870063196459192321","2017-05-31 23:43:25.000000","Twitter for iPhone","Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still","https://twitter.com/dog_rates/status/870063196459192321/photo/1,https://twitter.com/dog_rates/status/870063196459192321/photo/1","14.0","10","Clifford","","https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg","","","7597","34243"
"869772420881756160","2017-05-31 04:27:59.000000","Twitter for iPhone","This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk.","https://twitter.com/dog_rates/status/869772420881756160/photo/1","13.0","10","Dewey","","https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg","Pembroke","0.980148","9283","39984"
"869702957897576449","2017-05-30 23:51:58.000000","Twitter for iPhone","Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other.","https://twitter.com/dog_rates/status/869702957897576449/photo/1","13.0","10","Stanley","","https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg","Pembroke","0.993449","5767","26491"
"869596645499047938","2017-05-30 16:49:31.000000","Twitter for iPhone","This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions.","https://twitter.com/dog_rates/status/869596645499047938/photo/1,https://twitter.com/dog_rates/status/869596645499047938/photo/1","12.0","10","Scout","doggo","https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg","Chihuahua","0.955156","2856","14983"
"869227993411051520","2017-05-29 16:24:37.000000","Twitter for iPhone","This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved.","https://twitter.com/dog_rates/status/869227993411051520/photo/1","13.0","10","Gizmo","","https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg","Pembroke","0.664181","3451","19178"
"868880397819494401","2017-05-28 17:23:24.000000","Twitter for iPhone","This is Walter. He won't start hydrotherapy without his favorite floatie.","https://twitter.com/dog_rates/status/868880397819494401/photo/1","14.0","10","Walter","","https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg","","","13214","61436"
"868622495443632128","2017-05-28 00:18:35.000000","Twitter for iPhone","Here's a h*ckin peaceful boy. Unbothered by the comings and goings.","https://twitter.com/dog_rates/status/868622495443632128/photo/1","13.0","10","","","https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg","Labrador_retriever","0.868107","4851","25061"
"868552278524837888","2017-05-27 19:39:34.000000","Twitter for iPhone","Say hello to Cooper. His expression is the same wet or dry. Absolute","https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1","12.0","10","Cooper","","https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg","whippet","0.378151","1899","9471"
"867774946302451713","2017-05-25 16:10:44.000000","Twitter for iPhone","Meet Harold.  He's h*ckin cooperative.","https://twitter.com/dog_rates/status/867774946302451713/photo/1,https://twitter.com/dog_rates/status/867774946302451713/photo/1","13.0","10","Harold","","https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg","Border_collie","0.661953","6748","31963"
"867421006826221569","2017-05-24 16:44:18.000000","Twitter for iPhone","This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed.","https://twitter.com/dog_rates/status/867421006826221569/photo/1","12.0","10","Shikha","puppo","https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg","Eskimo_dog","0.616457","2291","15140"
"866686824827068416","2017-05-22 16:06:55.000000","Twitter for iPhone","This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again.","https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1","12.0","10","Lili","","https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg","flat-coated_retriever","0.51473","3208","18151"
"866450705531457537","2017-05-22 00:28:40.000000","Twitter for iPhone","This is Jamesy. He gives a kiss to every other pupper he sees on his walk.","https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1","13.0","10","Jamesy","pupper","https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg","French_bulldog","0.905334","32490","115260"
